codlegislatura,datemissao,idedocumento,idecadastro,indtipodocumento,nucarteiraparlamentar,nudeputadoid,nulegislatura,numano,numespecificacaosubcota,numlote,nummes,numparcela,numressarcimento,numsubcota,sgpartido,sguf,txnomeparlamentar,txtcnpjcpf,txtdescricao,txtdescricaoespecificacao,txtfornecedor,txtnumero,txtpassageiro,txttrecho,vlrdocumento,vlrglosa,vlrliquido,vlrrestituicao
56,2020-02-17 00:00:00,7018294,66179,4,282,3163,2019,2020,1,1678312,2,0,,3,DEM,ES,Norma Ayub,30879261000194,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO GOLDEN GAS LAGO LTDA,89422,,,50,0,50,
56,2020-02-06 00:00:00,7008288,66179,4,282,3163,2019,2020,1,1673371,1,0,,3,DEM,ES,Norma Ayub,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,389996,,,100,0,100,
56,2020-02-06 00:00:00,7014379,66179,4,282,3163,2019,2020,1,1676050,2,0,,3,DEM,ES,Norma Ayub,00001388000307,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,DISTRIBUIDORA BRASILIA DE VEICULOS S/A - POSTO DISBRAVE SOBR,60586,,,210.39,0,210.39,
56,2020-02-07 00:00:00,7014027,66179,4,282,3163,2019,2020,1,1675973,2,0,,3,DEM,ES,Norma Ayub,08884038000186,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,FRATELLI POSTO DE COMBUSTIVEIS LTDA,2305,,,134.1,0,134.1,
56,2020-01-16 00:00:00,7014058,66179,4,282,3163,2019,2020,1,1675981,1,0,,3,DEM,ES,Norma Ayub,31707656000172,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,POSTO DE SERVICO GAETA LTDA EPP,31981,,,145.34,0,145.34,
56,2020-01-02 00:00:00,7014055,66179,4,282,3163,2019,2020,1,1675981,1,0,,3,DEM,ES,Norma Ayub,11054206000110,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,R K REVENDA DE PETROLEO LTDA,185593,,,152.02,0,152.02,
56,2020-01-08 00:00:00,7014056,66179,4,282,3163,2019,2020,1,1675981,1,0,,3,DEM,ES,Norma Ayub,27779917000192,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,VIEIRA REVENDEDORA DE PETROLEO LTDA,132103,,,206.04,0,206.04,
56,2020-01-21 00:00:00,7014061,66179,4,282,3163,2019,2020,1,1675981,1,0,,3,DEM,ES,Norma Ayub,27779917000192,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,VIEIRA REVENDEDORA DE PETROLEO LTDA,135226,,,192.66,0,192.66,
56,,0,66179,0,282,3163,2019,2020,0,0,1,0,0,10,DEM,ES,Norma Ayub,00000000000006,TELEFONIA,,RAMAL,7009787,,,0.3,0,0.3,
56,2020-01-09 00:00:00,7014462,66179,0,282,3163,2019,2020,0,1676078,1,0,,10,DEM,ES,Norma Ayub,02558157000162,TELEFONIA,,Telefônica Brasil S.A. VIVO,09906845030,,,217.74,5.1,212.64,
56,2020-02-13 17:09:08,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,RSP : 2300332,,,13,0,13,
56,2020-02-13 17:09:42,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2300331,,,54.04,0,54.04,
56,2020-03-11 13:53:45,0,66179,1,282,3163,2019,2020,0,0,3,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2302492,,,47.5,0,47.5,
56,2020-02-17 11:53:04,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10 COM AR,RSP : 2300626,,,72.65,0,72.65,
56,2020-02-18 17:09:47,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10 COM AR,RSP : 2301821,,,72.65,0,72.65,
56,2020-02-05 18:06:11,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299816,,,53.19,0,53.19,
56,2020-02-11 17:37:46,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300203,,,91.18,0,91.18,
56,2020-02-12 14:54:35,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300228,,,45.59,0,45.59,
56,2020-02-19 11:16:23,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2301886,,,38.43,0,38.43,
56,2020-02-19 16:57:17,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2301955,,,160.66,0,160.66,
56,2020-02-11 17:44:33,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - TELEGRAMA,RSP : 2300131,,,12.36,0,12.36,
56,2020-02-13 18:21:50,0,66179,1,282,3163,2019,2020,0,0,2,0,0,11,DEM,ES,Norma Ayub,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - TELEGRAMA,RSP : 2300354,,,24.72,0,24.72,
56,2020-01-31 00:00:00,7009759,66179,1,282,3163,2019,2020,0,1673960,1,0,,120,DEM,ES,Norma Ayub,16670085002441,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,LOCALIZA RENT A CAR SA,472192,,,2388.62,0,2388.62,
56,2020-01-08 00:00:00,6995864,66179,4,282,3163,2019,2020,0,1667631,1,0,,120,DEM,ES,Norma Ayub,19374791000148,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,LOCAR 1000 LOCADORA DE VEICULOS LTDA ME,231,,,4000,0,4000,
56,2020-02-11 00:00:00,7011225,66828,4,355,2917,2019,2020,0,1674646,2,0,,1,PP,SP,Fausto Pinato,12132854000100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,2810,,,246.55,0,246.55,
56,2020-01-13 00:00:00,6995087,66828,0,355,2917,2019,2020,1,1667329,1,0,,3,PP,SP,Fausto Pinato,46933438000123,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO BRASIL DE FERNANDOPOLIS LTDA,11041,,,1249.82,0,1249.82,
56,2020-02-11 00:00:00,7021671,66828,0,355,2917,2019,2020,1,1680305,2,0,,3,PP,SP,Fausto Pinato,46933438000123,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO BRASIL DE FERNANDOPOLIS LTDA,11161,,,1298.72,0,1298.72,
56,2020-03-02 00:00:00,7024585,66828,0,355,2917,2019,2020,1,1681592,3,0,,3,PP,SP,Fausto Pinato,05210064000130,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO PETROMINAS LTDA,87859,,,250,0,250,
56,2020-01-07 00:00:00,6993848,66828,0,355,2917,2019,2020,1,1666849,1,0,,3,PP,SP,Fausto Pinato,57796021000182,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO ROMAFS LT,1856,,,918,0,918,
56,2020-02-14 00:00:00,7021674,66828,0,355,2917,2019,2020,1,1680305,2,0,,3,PP,SP,Fausto Pinato,57796021000182,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO ROMAFS LT,1891,,,180,0,180,
56,2020-02-22 00:00:00,7021808,66828,0,355,2917,2019,2020,1,1680342,2,0,,3,PP,SP,Fausto Pinato,03162925000127,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,Auto Posto Trevão Lafaiete Ltda,55622,,,158.43,0,158.43,
56,2020-01-17 00:00:00,7009879,66828,4,355,2917,2019,2020,1,1674050,1,0,,3,PP,SP,Fausto Pinato,37063328001058,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO SHOPPING DERIVADO DE PETROLEO LTDA,653895,,,100,0,100,
56,2020-01-22 00:00:00,7001985,66828,4,355,2917,2019,2020,1,1670457,1,0,,3,PP,SP,Fausto Pinato,37063328001058,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO SHOPPING DERIVADO DE PETROLEO LTDA,655322,,,100,0,100,
56,2020-01-31 00:00:00,7001986,66828,4,355,2917,2019,2020,1,1670457,1,0,,3,PP,SP,Fausto Pinato,37063328001058,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO SHOPPING DERIVADO DE PETROLEO LTDA,658400,,,102,0,102,
56,2020-02-08 00:00:00,7009881,66828,4,355,2917,2019,2020,1,1674049,2,0,,3,PP,SP,Fausto Pinato,37063328001058,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO SHOPPING DERIVADO DE PETROLEO LTDA,661007,,,100,0,100,
56,2020-02-11 00:00:00,7011237,66828,4,355,2917,2019,2020,1,1674653,2,0,,3,PP,SP,Fausto Pinato,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,392518,,,150,0,150,
56,2020-02-20 00:00:00,7021799,66828,4,355,2917,2019,2020,1,1680343,2,0,,3,PP,SP,Fausto Pinato,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,397981,,,238.49,0,238.49,
56,2020-03-04 00:00:00,7027490,66828,4,355,2917,2019,2020,1,1682822,3,0,,3,PP,SP,Fausto Pinato,00306597006308,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,14868,,,100,0,100,
56,2020-01-20 00:00:00,7001930,66828,4,355,2917,2019,2020,1,1670457,1,0,,3,PP,SP,Fausto Pinato,00108670000207,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,JARJOUR FILIAL - 206 NORTE,145553,,,100,0,100,
56,2020-02-04 00:00:00,7005684,66828,4,355,2917,2019,2020,1,1672208,2,0,,3,PP,SP,Fausto Pinato,37130481000160,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,SAO JOAO POSTOS DE ABASTECIMENTO E SERVICOS LTDA,244463,,,150,0,150,
56,2020-01-23 00:00:00,7000038,66828,0,355,2917,2019,2020,0,1669747,1,0,,5,PP,SP,Fausto Pinato,30176691000140,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,PAULO HENRIQUE SORTINO,12,,,6000,0,6000,
56,,0,66828,0,355,2917,2019,2020,0,0,1,0,0,10,PP,SP,Fausto Pinato,00000000000006,TELEFONIA,,RAMAL,7009787,,,2.36,0,2.36,
56,2020-02-01 00:00:00,7009884,66828,0,355,2917,2019,2020,0,1674048,1,0,,10,PP,SP,Fausto Pinato,02558157000162,TELEFONIA,,Telefônica Brasil S.A. VIVO,119668895,,,731.93,35.99,695.94,
56,2020-02-01 00:00:00,7009885,66828,0,355,2917,2019,2020,0,1674048,1,0,,10,PP,SP,Fausto Pinato,02558157000162,TELEFONIA,,Telefônica Brasil S.A. VIVO,9010164,,,319.96,0,319.96,
56,2020-01-10 17:47:58,0,66828,1,355,2917,2019,2020,0,0,1,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2297728,,,183.3,0,183.3,
56,2020-02-10 11:55:05,0,66828,1,355,2917,2019,2020,0,0,2,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2300051,,,8.2,0,8.2,
56,2020-02-10 12:01:28,0,66828,1,355,2917,2019,2020,0,0,2,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2300054,,,184.5,0,184.5,
56,2020-03-05 15:29:22,0,66828,1,355,2917,2019,2020,0,0,3,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2303737,,,457.15,0,457.15,
56,2020-01-07 14:08:25,0,66828,1,355,2917,2019,2020,0,0,1,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297529,,,35.46,0,35.46,
56,2020-02-05 13:06:06,0,66828,1,355,2917,2019,2020,0,0,2,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299795,,,35.46,0,35.46,
56,2020-02-12 12:13:34,0,66828,1,355,2917,2019,2020,0,0,2,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300249,,,72.4,0,72.4,
56,2020-02-13 13:33:13,0,66828,1,355,2917,2019,2020,0,0,2,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300378,,,9.1,0,9.1,
56,2020-02-27 12:33:54,0,66828,1,355,2917,2019,2020,0,0,2,0,0,11,PP,SP,Fausto Pinato,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302206,,,54.23,0,54.23,
56,2020-01-22 00:00:00,7001981,66828,4,355,2917,2019,2020,0,1670458,1,0,,13,PP,SP,Fausto Pinato,27688239000152,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,ZRC COMERCIO DE ALIMENTOS EIRELI,21062,,,117.6,12.6,105,
56,2020-02-08 00:00:00,7017842,67138,4,113,2320,2019,2020,0,1678102,2,0,,1,PP,PI,Iracema Portella,16823573000155,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,Com. de Prod. de Pape. MARI LTDA ME,5260,,,157,0,157,
56,2020-01-31 00:00:00,7005679,67138,4,113,2320,2019,2020,0,1672212,1,0,,4,PP,PI,Iracema Portella,13845495000100,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,IFT.COM EDITORAÇÃO ELETRONICA LTDA,137,,,7500,0,7500,
56,2020-01-30 00:00:00,7007309,67138,0,113,2320,2019,2020,0,1672970,1,0,,5,PP,PI,Iracema Portella,20689707000164,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,MIDIAPRESS COMUNICAÇÃO DIGITAL LTDA -EPP,283,,,7000,0,7000,
56,2020-02-27 00:00:00,7024115,67138,0,113,2320,2019,2020,0,1681337,2,0,,5,PP,PI,Iracema Portella,20689707000164,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,MIDIAPRESS COMUNICAÇÃO DIGITAL LTDA -EPP,290,,,7000,0,7000,
56,2020-01-03 00:00:00,7005690,67138,4,113,2320,2019,2020,0,1672211,1,0,,8,PP,PI,Iracema Portella,00366120000107,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,,DIPREL DISTRIBUICAO DE PRODUTOS ELETRONICOS LTDA,74381,,,251.99,0,251.99,
56,2020-01-07 00:00:00,7007075,67138,0,113,2320,2019,2020,0,1672800,1,0,,10,PP,PI,Iracema Portella,40432544044004,TELEFONIA,,Claro S.A,009771344,,,460.28,48.5,411.78,
56,,0,67138,0,113,2320,2019,2020,0,0,1,0,0,10,PP,PI,Iracema Portella,00000000000006,TELEFONIA,,RAMAL,7009787,,,22.11,0,22.11,
56,2020-02-07 16:44:17,0,67138,1,113,2320,2019,2020,0,0,2,0,0,11,PP,PI,Iracema Portella,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,RSP : 2300009,,,15.55,0,15.55,
56,2020-02-13 17:31:54,0,67138,1,113,2320,2019,2020,0,0,2,0,0,11,PP,PI,Iracema Portella,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,RSP : 2300369,,,15.55,0,15.55,
56,2020-01-28 15:11:51,0,67138,1,113,2320,2019,2020,0,0,1,0,0,11,PP,PI,Iracema Portella,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2298297,,,30.53,0,30.53,
56,2020-03-05 17:06:50,0,67138,1,113,2320,2019,2020,0,0,3,0,0,11,PP,PI,Iracema Portella,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2303783,,,30.53,0,30.53,
56,2020-03-10 16:07:58,0,67138,1,113,2320,2019,2020,0,0,3,0,0,11,PP,PI,Iracema Portella,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2304012,,,40.26,0,40.26,
56,2020-03-10 16:08:28,0,67138,1,113,2320,2019,2020,0,0,3,0,0,11,PP,PI,Iracema Portella,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2304013,,,79.02,0,79.02,
56,2020-01-02 00:00:00,1723731,67138,0,113,2320,2019,2020,0,0,1,0,0,999,PP,PI,Iracema Portella,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2121.551185,Iracema Portella,CGH/BSB,1690.85,0,1690.85,
56,2020-01-06 00:00:00,1723785,67138,0,113,2320,2019,2020,0,0,1,0,0,999,PP,PI,Iracema Portella,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2121.856787,Iracema Portella,BSB/GRU,940.57,0,940.57,
56,2020-01-16 00:00:00,7005238,68720,0,175,3240,2019,2020,0,1672014,1,0,,1,PDT,SE,Fábio Henrique,40432544010703,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,CLARO S.A.,0000679026,,,257.98,0,257.98,
56,2020-01-21 00:00:00,7012263,68720,0,175,3240,2019,2020,0,1675119,1,0,,1,PDT,SE,Fábio Henrique,13017462000163,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S.A,020479662,,,279.12,0,279.12,
56,2020-01-13 00:00:00,7002495,68720,4,175,3240,2019,2020,0,1670720,1,0,,1,PDT,SE,Fábio Henrique,02194086000166,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,MC PAPELARIA LTDA - EPP,24769,,,190,0,190,
56,2020-01-27 00:00:00,7004771,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,30555876000165,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AFJ COMBUSTIVEIS LTDA,176164,,,283.09,0,283.09,
56,2020-02-13 00:00:00,7014271,68720,4,175,3240,2019,2020,1,1676029,2,0,,3,PDT,SE,Fábio Henrique,00692418000107,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO CINCO ESTRELAS LTDA,29263,,,150,0,150,
56,2020-01-16 00:00:00,7004787,68720,4,175,3240,2019,2020,1,1671828,1,0,,3,PDT,SE,Fábio Henrique,32734832000128,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO SENHOR DO BOMFIM,18994,,,150,0,150,
56,2020-01-21 00:00:00,7004548,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,32734832000128,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO SENHOR DO BOMFIM,20492,,,135,0,135,
56,2020-02-01 00:00:00,7004520,68720,4,175,3240,2019,2020,1,1671949,2,0,,3,PDT,SE,Fábio Henrique,32734832000128,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO SENHOR DO BOMFIM,23694,,,233,0,233,
56,2020-02-06 00:00:00,7014270,68720,4,175,3240,2019,2020,1,1676029,2,0,,3,PDT,SE,Fábio Henrique,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,390370,,,100,0,100,
56,2020-02-17 00:00:00,7016461,68720,4,175,3240,2019,2020,1,1677493,2,0,,3,PDT,SE,Fábio Henrique,00306597006995,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,283878,,,150,0,150,
56,2020-02-08 00:00:00,7011898,68720,4,175,3240,2019,2020,1,1674968,2,0,,3,PDT,SE,Fábio Henrique,11440349000160,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,J.F. COMERCIO DE COMBUSTIVEIS LTDA,188650,,,242.91,0,242.91,
56,2020-01-07 00:00:00,7004562,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,13353586000381,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,LEONCIO SANTANA LTDA,85765,,,200,0,200,
56,2020-01-10 00:00:00,7004573,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,03204057000109,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,MARPA COMERCIAL LTDA,194209,,,240.03,0,240.03,
56,2020-01-11 00:00:00,7004665,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,05297480002404,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,PETROX COMERCIAL LTDA (INDIAROBA),108243,,,203.32,0,203.32,
56,2020-01-24 00:00:00,7004736,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,05297480002404,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,PETROX COMERCIAL LTDA (INDIAROBA),110044,,,141.04,0,141.04,
56,2020-01-25 00:00:00,7004748,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,32864795000172,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,REDE DE POSTOS PRESIDENTE LTDA - COELHO E CAMPOS,87107,,,255,0,255,
56,2020-01-25 00:00:00,7004757,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,32864795000334,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,REDE DE POSTOS PRESIDENTE LTDA - ROSA ELZE,217969,,,280.27,0,280.27,
56,2020-02-09 00:00:00,7011919,68720,4,175,3240,2019,2020,1,1674968,2,0,,3,PDT,SE,Fábio Henrique,32864795000253,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,REDE DE POSTOS PRESIDENTE LTDA - TANCREDO NEVES,72016,,,170.76,0,170.76,
56,2020-01-17 00:00:00,7004510,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,07075892000562,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,RPB AUTO POSTO LTDA,86553,,,265.24,0,265.24,
56,2020-01-22 00:00:00,7004724,68720,4,175,3240,2019,2020,1,1671827,1,0,,3,PDT,SE,Fábio Henrique,07075892000562,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,RPB AUTO POSTO LTDA,87478,,,270.87,0,270.87,
56,2020-02-07 00:00:00,7011885,68720,4,175,3240,2019,2020,1,1674968,2,0,,3,PDT,SE,Fábio Henrique,07075892000562,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,RPB AUTO POSTO LTDA,90458,,,279.39,0,279.39,
56,2020-02-17 00:00:00,7016460,68720,4,175,3240,2019,2020,0,1677492,1,0,,4,PDT,SE,Fábio Henrique,28039729000190,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,ADELIA MORBECK SOCIEDADE INDIVIDUAL DE ADVOCACIA,60,,,15000,0,15000,
56,2020-02-06 00:00:00,7013142,68720,0,175,3240,2019,2020,0,1675555,1,0,,4,PDT,SE,Fábio Henrique,24477510000112,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,KRAUSS ADVOCACIA,202000000000002,,,10000,0,10000,
56,2020-01-30 00:00:00,7013174,68720,0,175,3240,2019,2020,0,1675568,1,0,,5,PDT,SE,Fábio Henrique,23981865000181,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,RIO TEIXEIRA FM COMUNICAÇÃO LTDA.,12/2020,,,2800,0,2800,
56,,0,68720,0,175,3240,2019,2020,0,0,1,0,0,10,PDT,SE,Fábio Henrique,00000000000006,TELEFONIA,,RAMAL,7009787,,,26.39,0,26.39,
56,2020-01-22 00:00:00,7003568,68720,0,175,3240,2019,2020,0,1671281,1,0,,10,PDT,SE,Fábio Henrique,02558157002530,TELEFONIA,,TELEFONICA BRASIL S.A.,0298411883,,,329.08,8.21,320.87,
56,2020-01-14 15:17:46,0,68720,1,175,3240,2019,2020,0,0,1,0,0,11,PDT,SE,Fábio Henrique,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297830,,,45.59,0,45.59,
56,2020-01-30 00:00:00,7019717,68720,0,175,3240,2019,2020,0,1679514,1,0,,120,PDT,SE,Fábio Henrique,04503787000246,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,TEIXEIRA CAMINHÕES LTDA.,202000000000002,,,8500,0,8500,
56,2020-01-15 00:00:00,1724273,68720,0,175,3240,2019,2020,0,0,1,0,0,999,PDT,SE,Fábio Henrique,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2122.877695,Fábio Henrique,AJU/BSB,577.06,0,577.06,
56,2020-01-15 00:00:00,1724274,68720,0,175,3240,2019,2020,0,0,1,0,0,999,PDT,SE,Fábio Henrique,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2122.878372,Fábio Henrique,AJU/BSB,577.06,0,577.06,
56,2020-01-15 00:00:00,1724275,68720,0,175,3240,2019,2020,0,0,1,0,0,999,PDT,SE,Fábio Henrique,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2122.879111,Fábio Henrique,AJU/BSB,577.06,0,577.06,
56,2020-01-15 00:00:00,1724276,68720,0,175,3240,2019,2020,0,0,1,0,0,999,PDT,SE,Fábio Henrique,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2122.879179,Fábio Henrique,AJU/BSB,577.06,0,577.06,
